Date,Time,ProcessName,MemoryUsage,CPU
2025-04-15,23:26:00,postman,161093 kB,4.8
2025-04-15,23:34:00,obs,421631 kB,10.0
2025-04-15,23:39:00,Xorg,76739 kB,1.5
2025-04-15,23:45:00,obs,418455 kB,15.0
2025-04-15,23:52:00,minecraft,1535783 kB,42.5
2025-04-16,00:00:00,minecraft,1503307 kB,60.9
2025-04-16,00:04:00,postman,176690 kB,8.0
2025-04-16,00:12:00,obs,401614 kB,10.2
2025-04-16,00:13:00,obs,379831 kB,21.9
2025-04-16,00:18:00,minecraft,890878 kB,22.3
2025-04-16,00:20:00,obs,485849 kB,17.6
2025-04-16,00:32:00,obs,312540 kB,6.5
2025-04-16,00:47:00,postman,247394 kB,9.2
2025-04-16,00:51:00,zoom,208115 kB,10.0
2025-04-16,00:59:00,obs,381726 kB,9.9
2025-04-16,01:06:00,obs,440772 kB,34.0
2025-04-16,01:10:00,zoom,217579 kB,7.8
2025-04-16,01:17:00,obs,351295 kB,30.8
2025-04-16,01:21:00,obs,434477 kB,21.0
2025-04-16,01:26:00,obs,226953 kB,9.3
2025-04-16,01:34:00,obs,293568 kB,34.0
2025-04-16,01:40:00,zoom,242569 kB,16.0
2025-04-16,01:54:00,obs,590061 kB,28.8
2025-04-16,01:58:00,zoom,310731 kB,12.5
2025-04-16,02:12:00,postman,200498 kB,2.4
2025-04-16,02:13:00,obs,380907 kB,7.3
2025-04-16,02:25:00,minecraft,1212349 kB,62.8
2025-04-16,02:40:00,zoom,347729 kB,15.7
2025-04-16,02:47:00,obs,278111 kB,12.7
2025-04-16,02:50:00,android-studio,1046874 kB,36.7
2025-04-16,02:52:00,postman,325662 kB,8.8
2025-04-16,03:02:00,zoom,495016 kB,18.1
2025-04-16,03:04:00,android-studio,1914398 kB,11.4
2025-04-16,03:07:00,obs,450092 kB,26.1
2025-04-16,03:10:00,obs,257120 kB,25.7
2025-04-16,03:15:00,zoom,273047 kB,19.3
2025-04-16,03:24:00,zoom,357205 kB,14.0
2025-04-16,03:35:00,code,331573 kB,5.1
2025-04-16,03:48:00,obs,361829 kB,11.4
2025-04-16,04:00:00,csgo_linux,1219399 kB,64.4
2025-04-16,04:12:00,minecraft,1416826 kB,42.7
2025-04-16,04:22:00,spotify,265335 kB,6.3
2025-04-16,04:23:00,minecraft,1534657 kB,24.9
2025-04-16,04:33:00,zoom,288916 kB,18.2
2025-04-16,04:37:00,obs,472790 kB,13.2
2025-04-16,04:48:00,postman,197625 kB,8.0
2025-04-16,04:54:00,obs,337718 kB,16.2
2025-04-16,05:02:00,minecraft,1130530 kB,44.9
2025-04-16,05:03:00,obs,396091 kB,23.0
2025-04-16,05:06:00,minecraft,1508423 kB,52.4
2025-04-16,05:18:00,postman,257980 kB,8.0
2025-04-16,05:26:00,minecraft,860797 kB,23.8
2025-04-16,05:30:00,code,299505 kB,13.0
2025-04-16,05:34:00,obs,216966 kB,8.2
2025-04-16,05:40:00,obs,241610 kB,7.7
2025-04-16,05:51:00,android-studio,1593692 kB,14.3
2025-04-16,06:05:00,emulator,1777617 kB,56.8
2025-04-16,06:13:00,steam,563918 kB,30.7
2025-04-16,06:14:00,postman,182373 kB,3.4
2025-04-16,06:29:00,spotify,191714 kB,2.3
2025-04-16,06:37:00,obs,474140 kB,26.8
2025-04-16,06:43:00,discord,282967 kB,10.8
2025-04-16,06:54:00,obs,251461 kB,10.0
2025-04-16,07:05:00,code,265214 kB,12.2
2025-04-16,07:15:00,minecraft,1455258 kB,59.3
2025-04-16,07:25:00,zoom,395059 kB,7.8
2025-04-16,07:38:00,obs,368819 kB,10.4
2025-04-16,07:50:00,minecraft,1171173 kB,66.9
2025-04-16,08:01:00,obs,599855 kB,34.2
2025-04-16,08:14:00,android-studio,1179161 kB,18.5
2025-04-16,08:19:00,chrome,1009111 kB,14.5
2025-04-16,08:23:00,minecraft,913009 kB,26.4
2025-04-16,08:37:00,minecraft,1079714 kB,66.2
2025-04-16,08:45:00,obs,473950 kB,11.7
2025-04-16,09:00:00,android-studio,1713875 kB,11.3
2025-04-16,09:11:00,gnome-shell,157765 kB,2.7
2025-04-16,09:16:00,zoom,467367 kB,16.3
2025-04-16,09:17:00,minecraft,993123 kB,69.8
2025-04-16,09:23:00,minecraft,804718 kB,26.8
2025-04-16,09:33:00,obs,429667 kB,15.6
2025-04-16,09:42:00,minecraft,1084397 kB,52.3
2025-04-16,09:45:00,postman,245502 kB,7.2
2025-04-16,09:54:00,zoom,225128 kB,15.8
2025-04-16,10:05:00,postman,175059 kB,6.5
2025-04-16,10:14:00,postman,291542 kB,6.5
2025-04-16,10:16:00,zoom,274407 kB,6.2
2025-04-16,10:30:00,minecraft,811369 kB,62.1
2025-04-16,10:37:00,emulator,1937654 kB,20.4
2025-04-16,10:42:00,obs,529077 kB,19.7
2025-04-16,10:55:00,minecraft,1094442 kB,68.5
2025-04-16,11:07:00,obs,338352 kB,17.1
2025-04-16,11:15:00,postman,306098 kB,9.0
2025-04-16,11:27:00,obs,327931 kB,7.2
2025-04-16,11:37:00,minecraft,950050 kB,53.1
2025-04-16,11:41:00,minecraft,1352846 kB,51.7
2025-04-16,11:54:00,minecraft,1224325 kB,27.1
2025-04-16,12:05:00,obs,217725 kB,23.6
2025-04-16,12:15:00,zoom,270593 kB,19.7
2025-04-16,12:29:00,obs,461354 kB,10.9
2025-04-16,12:42:00,obs,339123 kB,19.2
2025-04-16,12:52:00,obs,465876 kB,11.1
2025-04-16,13:02:00,firefox,668191 kB,3.0
2025-04-16,13:05:00,postman,217110 kB,9.7
2025-04-16,13:09:00,minecraft,878856 kB,47.0
2025-04-16,13:23:00,postman,243475 kB,6.0
2025-04-16,13:24:00,obs,484144 kB,34.6
2025-04-16,13:29:00,zoom,274602 kB,19.5
2025-04-16,13:32:00,code,339726 kB,10.8
2025-04-16,13:45:00,minecraft,801741 kB,34.6
2025-04-16,13:54:00,minecraft,901274 kB,36.2
2025-04-16,14:05:00,gnome-shell,144823 kB,4.8
2025-04-16,14:12:00,obs,451384 kB,28.4
2025-04-16,14:25:00,obs,270467 kB,32.7
2025-04-16,14:32:00,csgo_linux,2128281 kB,31.0
2025-04-16,14:39:00,zoom,303791 kB,5.3
2025-04-16,14:50:00,code,319696 kB,12.8
2025-04-16,15:04:00,postman,231411 kB,5.6
2025-04-16,15:10:00,chrome,1138754 kB,20.4
2025-04-16,15:23:00,minecraft,1323070 kB,32.6
2025-04-16,15:34:00,obs,226300 kB,29.0
2025-04-16,15:44:00,zoom,343227 kB,18.6
2025-04-16,15:59:00,obs,261172 kB,11.3
2025-04-16,16:03:00,obs,383112 kB,31.4
2025-04-16,16:17:00,zoom,364664 kB,10.2
2025-04-16,16:21:00,minecraft,960126 kB,56.7
2025-04-16,16:30:00,postman,226910 kB,6.1
2025-04-16,16:36:00,discord,202121 kB,9.4
2025-04-16,16:48:00,obs,202851 kB,8.2
2025-04-16,16:53:00,postman,272047 kB,9.0
2025-04-16,16:56:00,obs,345433 kB,26.5
2025-04-16,17:09:00,postman,215492 kB,2.9
2025-04-16,17:18:00,obs,300340 kB,8.8
2025-04-16,17:27:00,postman,192641 kB,8.8
2025-04-16,17:37:00,emulator,2374860 kB,18.5
2025-04-16,17:45:00,emulator,2737640 kB,17.0
2025-04-16,17:47:00,Xorg,84116 kB,2.5
2025-04-16,17:56:00,postman,150950 kB,5.6
2025-04-16,18:02:00,Xorg,95976 kB,2.3
2025-04-16,18:03:00,obs,258893 kB,20.4
2025-04-16,18:15:00,postman,320075 kB,7.6
2025-04-16,18:24:00,minecraft,1285223 kB,80.0
2025-04-16,18:28:00,obs,506800 kB,32.3
2025-04-16,18:35:00,postman,185083 kB,11.6
2025-04-16,18:43:00,obs,275706 kB,21.9
2025-04-16,18:45:00,zoom,411515 kB,13.0
2025-04-16,18:48:00,zoom,399689 kB,19.8
2025-04-16,18:58:00,chrome,1042286 kB,9.6
2025-04-16,19:03:00,minecraft,1027417 kB,34.0
2025-04-16,19:15:00,spotify,196094 kB,7.5
2025-04-16,19:26:00,minecraft,1440426 kB,75.7
2025-04-16,19:31:00,emulator,2638019 kB,69.4
2025-04-16,19:42:00,postman,170285 kB,8.4
2025-04-16,19:47:00,postman,238352 kB,8.1
2025-04-16,19:57:00,minecraft,1460386 kB,49.1
2025-04-16,20:02:00,postman,168022 kB,9.7
2025-04-16,20:08:00,postman,253547 kB,10.8
2025-04-16,20:11:00,obs,510527 kB,28.5
2025-04-16,20:20:00,postman,222419 kB,9.2
2025-04-16,20:28:00,zoom,499663 kB,13.2
2025-04-16,20:33:00,postman,338244 kB,10.2
2025-04-16,20:37:00,csgo_linux,1774179 kB,71.0
2025-04-16,20:40:00,minecraft,966449 kB,65.9
2025-04-16,20:54:00,zoom,409244 kB,8.7
2025-04-16,21:04:00,obs,248779 kB,25.6
2025-04-16,21:15:00,discord,342148 kB,10.9
2025-04-16,21:18:00,minecraft,1578037 kB,41.6
2025-04-16,21:20:00,postman,173021 kB,11.6
2025-04-16,21:27:00,minecraft,1430192 kB,34.1
2025-04-16,21:40:00,obs,459276 kB,20.4
2025-04-16,21:42:00,zoom,346742 kB,22.2
2025-04-16,21:52:00,minecraft,1004088 kB,78.1
2025-04-16,21:55:00,obs,311672 kB,25.1
2025-04-16,21:58:00,minecraft,1273345 kB,36.5
2025-04-16,22:07:00,minecraft,1532567 kB,71.1
2025-04-16,22:21:00,minecraft,1428915 kB,40.2
2025-04-16,22:27:00,obs,486371 kB,40.6
2025-04-16,22:33:00,postman,215994 kB,10.1
2025-04-16,22:44:00,postman,257154 kB,11.8
2025-04-16,22:49:00,firefox,458675 kB,16.2
2025-04-16,23:01:00,emulator,1973620 kB,42.9
2025-04-16,23:07:00,firefox,980991 kB,16.9
2025-04-16,23:16:00,postman,226718 kB,8.7
2025-04-16,23:23:00,obs,404596 kB,27.7
2025-04-16,23:28:00,code,339554 kB,11.8
2025-04-16,23:30:00,obs,222655 kB,24.9
2025-04-16,23:44:00,minecraft,993326 kB,34.9
2025-04-16,23:52:00,postman,179548 kB,2.2
2025-04-17,00:00:00,zoom,260445 kB,9.3
2025-04-17,00:12:00,minecraft,945501 kB,34.0
2025-04-17,00:19:00,postman,239034 kB,6.1
2025-04-17,00:29:00,postman,278468 kB,9.4
2025-04-17,00:33:00,obs,304493 kB,33.0
2025-04-17,00:35:00,discord,341219 kB,6.1
2025-04-17,00:45:00,postman,276004 kB,2.9
2025-04-17,00:54:00,obs,328766 kB,29.8
2025-04-17,00:57:00,android-studio,1520820 kB,38.4
2025-04-17,01:02:00,obs,559378 kB,10.4
2025-04-17,01:15:00,obs,267407 kB,26.5
2025-04-17,01:16:00,minecraft,1065504 kB,22.1
2025-04-17,01:18:00,android-studio,1354299 kB,20.8
2025-04-17,01:28:00,minecraft,1157943 kB,48.5
2025-04-17,01:42:00,postman,225445 kB,4.3
2025-04-17,01:46:00,minecraft,800145 kB,34.0
2025-04-17,01:59:00,obs,231752 kB,15.8
2025-04-17,02:06:00,postman,263529 kB,5.1
2025-04-17,02:09:00,postman,317286 kB,2.7
2025-04-17,02:24:00,csgo_linux,1791507 kB,74.4
2025-04-17,02:25:00,zoom,266740 kB,17.8
2025-04-17,02:38:00,zoom,423826 kB,12.5
2025-04-17,02:44:00,obs,263693 kB,22.0
2025-04-17,02:46:00,code,331532 kB,3.9
2025-04-17,03:01:00,gradle,549340 kB,5.5
2025-04-17,03:12:00,postman,307698 kB,3.8
2025-04-17,03:19:00,obs,448854 kB,10.6
2025-04-17,03:21:00,obs,582484 kB,30.6
2025-04-17,03:26:00,obs,577659 kB,13.3
2025-04-17,03:41:00,obs,550454 kB,23.8
2025-04-17,03:42:00,spotify,251912 kB,2.1
2025-04-17,03:45:00,minecraft,1098250 kB,25.0
2025-04-17,03:54:00,zoom,330049 kB,17.2
2025-04-17,03:55:00,postman,172377 kB,4.3
2025-04-17,04:01:00,discord,153110 kB,3.4
2025-04-17,04:12:00,minecraft,1509766 kB,41.3
2025-04-17,04:17:00,android-studio,1233141 kB,24.5
2025-04-17,04:21:00,minecraft,1286620 kB,62.5
2025-04-17,04:23:00,obs,516563 kB,15.2
2025-04-17,04:34:00,obs,415758 kB,19.3
2025-04-17,04:43:00,android-studio,1966608 kB,11.3
2025-04-17,04:57:00,obs,329640 kB,5.9
2025-04-17,05:02:00,code,286438 kB,8.7
2025-04-17,05:17:00,chrome,1023573 kB,20.9
2025-04-17,05:20:00,zoom,214422 kB,15.9
2025-04-17,05:22:00,minecraft,1404743 kB,59.6
2025-04-17,05:27:00,Xorg,81403 kB,2.1
2025-04-17,05:40:00,code,289652 kB,9.3
2025-04-17,05:48:00,obs,437591 kB,16.1
2025-04-17,05:53:00,code,302784 kB,6.5
2025-04-17,06:06:00,obs,447677 kB,6.0
2025-04-17,06:12:00,obs,593485 kB,34.3
2025-04-17,06:20:00,zoom,497402 kB,10.7
2025-04-17,06:24:00,zoom,429597 kB,13.4
2025-04-17,06:34:00,steam,437010 kB,24.7
2025-04-17,06:48:00,zoom,348712 kB,11.3
2025-04-17,06:51:00,obs,351131 kB,31.7
2025-04-17,06:53:00,postman,331445 kB,4.2
2025-04-17,06:55:00,postman,156366 kB,5.3
2025-04-17,07:08:00,minecraft,1177496 kB,62.4
2025-04-17,07:18:00,postman,217388 kB,7.2
2025-04-17,07:32:00,zoom,318333 kB,15.4
2025-04-17,07:47:00,obs,492465 kB,20.5
2025-04-17,07:53:00,zoom,484049 kB,19.7
2025-04-17,08:06:00,chrome,1029367 kB,18.4
2025-04-17,08:16:00,minecraft,1479711 kB,28.3
2025-04-17,08:28:00,discord,156673 kB,10.5
2025-04-17,08:34:00,zoom,253057 kB,14.9
2025-04-17,08:36:00,minecraft,1445028 kB,31.6
2025-04-17,08:39:00,zoom,261916 kB,14.8
2025-04-17,08:47:00,postman,284453 kB,9.8
2025-04-17,09:02:00,minecraft,1502736 kB,53.1
2025-04-17,09:16:00,postman,174324 kB,4.2
2025-04-17,09:28:00,minecraft,806359 kB,46.3
2025-04-17,09:37:00,zoom,497029 kB,19.6
2025-04-17,09:44:00,zoom,352174 kB,11.7
2025-04-17,09:48:00,minecraft,1195892 kB,64.9
2025-04-17,10:02:00,minecraft,827569 kB,51.1
2025-04-17,10:04:00,zoom,289192 kB,5.7
2025-04-17,10:05:00,minecraft,1320818 kB,39.2
2025-04-17,10:11:00,obs,500408 kB,22.5
2025-04-17,10:24:00,obs,434860 kB,26.8
2025-04-17,10:33:00,zoom,453375 kB,7.3
2025-04-17,10:38:00,postman,166196 kB,2.3
2025-04-17,10:44:00,zoom,297994 kB,13.5
2025-04-17,10:50:00,minecraft,1533421 kB,54.5
2025-04-17,10:55:00,minecraft,940109 kB,23.3
2025-04-17,11:00:00,obs,566678 kB,8.2
2025-04-17,11:08:00,gnome-shell,147535 kB,1.7
2025-04-17,11:17:00,discord,434509 kB,6.6
2025-04-17,11:20:00,obs,565367 kB,28.8
2025-04-17,11:30:00,minecraft,883084 kB,52.3
2025-04-17,11:45:00,Xorg,86062 kB,2.0
2025-04-17,11:51:00,chrome,766128 kB,20.8
2025-04-17,11:54:00,postman,326526 kB,2.1
2025-04-17,12:06:00,gnome-shell,159428 kB,2.3
2025-04-17,12:19:00,obs,560505 kB,12.9
2025-04-17,12:27:00,zoom,418355 kB,12.7
2025-04-17,12:38:00,obs,397715 kB,21.5
2025-04-17,12:46:00,minecraft,1460460 kB,69.2
2025-04-17,12:48:00,zoom,369821 kB,4.8
2025-04-17,13:00:00,postman,241907 kB,6.9
2025-04-17,13:03:00,spotify,136781 kB,1.9
2025-04-17,13:16:00,minecraft,1431004 kB,69.9
2025-04-17,13:25:00,zoom,234062 kB,7.5
2025-04-17,13:28:00,chrome,739066 kB,24.3
2025-04-17,13:30:00,firefox,1126031 kB,8.1
2025-04-17,13:36:00,discord,347366 kB,8.7
2025-04-17,13:47:00,postman,292968 kB,2.2
2025-04-17,13:58:00,obs,236473 kB,21.1
2025-04-17,14:12:00,postman,179579 kB,3.9
2025-04-17,14:24:00,minecraft,1489894 kB,49.6
2025-04-17,14:26:00,minecraft,1143525 kB,43.4
2025-04-17,14:27:00,obs,244922 kB,29.2
2025-04-17,14:37:00,csgo_linux,2350208 kB,63.2
2025-04-17,14:49:00,postman,235017 kB,4.4
2025-04-17,15:00:00,code,546720 kB,6.9
2025-04-17,15:10:00,minecraft,1018072 kB,31.9
2025-04-17,15:13:00,obs,597960 kB,15.5
2025-04-17,15:19:00,android-studio,1254919 kB,19.6
2025-04-17,15:30:00,chrome,585088 kB,12.2
2025-04-17,15:32:00,zoom,441345 kB,10.4
2025-04-17,15:45:00,obs,234748 kB,16.4
2025-04-17,15:48:00,obs,238125 kB,7.1
2025-04-17,16:03:00,minecraft,1564728 kB,68.1
2025-04-17,16:09:00,zoom,346723 kB,5.7
2025-04-17,16:22:00,obs,238603 kB,31.0
2025-04-17,16:32:00,zoom,370173 kB,19.8
2025-04-17,16:40:00,obs,463461 kB,24.3
2025-04-17,16:47:00,zoom,424647 kB,10.4
2025-04-17,16:52:00,minecraft,1299832 kB,48.7
2025-04-17,16:53:00,zoom,273386 kB,11.0
2025-04-17,17:07:00,android-studio,1306992 kB,19.5
2025-04-17,17:15:00,spotify,287874 kB,5.6
2025-04-17,17:20:00,chrome,899260 kB,13.8
2025-04-17,17:27:00,steam,366652 kB,10.7
2025-04-17,17:41:00,zoom,319668 kB,4.4
2025-04-17,17:53:00,postman,180961 kB,6.0
2025-04-17,17:56:00,zoom,493759 kB,19.2
2025-04-17,18:09:00,obs,486578 kB,23.9
2025-04-17,18:10:00,postman,273951 kB,11.8
2025-04-17,18:15:00,postman,275689 kB,10.0
2025-04-17,18:18:00,obs,432381 kB,40.7
2025-04-17,18:27:00,obs,571684 kB,28.7
2025-04-17,18:28:00,zoom,284498 kB,8.0
2025-04-17,18:30:00,obs,537937 kB,24.5
2025-04-17,18:45:00,postman,280153 kB,4.6
2025-04-17,18:56:00,Xorg,71703 kB,2.2
2025-04-17,19:08:00,postman,197718 kB,7.2
2025-04-17,19:20:00,obs,589577 kB,17.0
2025-04-17,19:26:00,postman,341168 kB,6.0
2025-04-17,19:40:00,firefox,403547 kB,17.6
2025-04-17,19:53:00,minecraft,1440699 kB,35.5
2025-04-17,20:03:00,obs,228614 kB,39.9
2025-04-17,20:07:00,obs,486163 kB,35.5
2025-04-17,20:18:00,android-studio,1542433 kB,35.3
2025-04-17,20:26:00,minecraft,1292672 kB,37.7
2025-04-17,20:37:00,zoom,281028 kB,8.3
2025-04-17,20:48:00,minecraft,1432010 kB,58.8
2025-04-17,21:03:00,postman,191704 kB,5.1
2025-04-17,21:07:00,postman,334918 kB,9.3
2025-04-17,21:10:00,obs,450076 kB,27.2
2025-04-17,21:17:00,zoom,457489 kB,20.4
2025-04-17,21:27:00,postman,152531 kB,7.9
2025-04-17,21:41:00,obs,388658 kB,32.0
2025-04-17,21:47:00,minecraft,1445795 kB,44.2
2025-04-17,21:49:00,zoom,492496 kB,23.3
2025-04-17,22:04:00,discord,426504 kB,4.2
2025-04-17,22:09:00,obs,372646 kB,38.9
2025-04-17,22:22:00,zoom,355563 kB,10.7
2025-04-17,22:26:00,obs,275605 kB,35.5
2025-04-17,22:31:00,zoom,346951 kB,11.8
2025-04-17,22:42:00,code,335787 kB,7.9
2025-04-17,22:57:00,csgo_linux,2390971 kB,40.9
2025-04-17,23:06:00,obs,306696 kB,13.6
2025-04-17,23:08:00,emulator,1692806 kB,29.6
2025-04-17,23:15:00,minecraft,1434021 kB,41.3
2025-04-17,23:28:00,minecraft,1370960 kB,41.0
2025-04-17,23:41:00,obs,582832 kB,34.3
2025-04-17,23:42:00,minecraft,1500040 kB,60.1
2025-04-17,23:44:00,emulator,2325299 kB,43.7
2025-04-17,23:47:00,obs,365136 kB,20.3
2025-04-17,23:59:00,postman,194819 kB,5.6
2025-04-18,00:00:00,minecraft,886095 kB,58.6
2025-04-18,00:13:00,obs,406635 kB,21.2
2025-04-18,00:14:00,firefox,648499 kB,11.0
2025-04-18,00:24:00,obs,371130 kB,18.7
2025-04-18,00:36:00,gnome-shell,152808 kB,4.8
2025-04-18,00:39:00,postman,236897 kB,4.8
2025-04-18,00:44:00,obs,528394 kB,28.2
2025-04-18,00:55:00,code,251997 kB,7.5
2025-04-18,01:00:00,obs,415063 kB,13.5
2025-04-18,01:13:00,zoom,459367 kB,10.9
2025-04-18,01:22:00,obs,525875 kB,10.2
2025-04-18,01:27:00,postman,281578 kB,6.9
2025-04-18,01:42:00,postman,216901 kB,9.1
2025-04-18,01:46:00,minecraft,1272666 kB,29.6
2025-04-18,01:56:00,gradle,372170 kB,9.8
2025-04-18,01:57:00,minecraft,1448590 kB,67.3
2025-04-18,01:59:00,minecraft,1134046 kB,45.2
2025-04-18,02:04:00,obs,570305 kB,25.3
2025-04-18,02:17:00,minecraft,1076376 kB,29.2
2025-04-18,02:25:00,postman,311735 kB,2.9
2025-04-18,02:34:00,Xorg,91615 kB,0.8
2025-04-18,02:39:00,android-studio,1175859 kB,16.8
2025-04-18,02:51:00,postman,214775 kB,8.7
2025-04-18,03:02:00,gnome-shell,217648 kB,1.0
2025-04-18,03:05:00,postman,321670 kB,3.9
2025-04-18,03:10:00,postman,197069 kB,8.0
2025-04-18,03:18:00,csgo_linux,1953150 kB,40.4
2025-04-18,03:29:00,minecraft,1027653 kB,27.5
2025-04-18,03:32:00,minecraft,1397607 kB,24.5
2025-04-18,03:46:00,zoom,454690 kB,16.1
2025-04-18,03:53:00,obs,463712 kB,28.0
2025-04-18,04:00:00,code,452397 kB,5.9
2025-04-18,04:10:00,obs,468844 kB,17.4
2025-04-18,04:23:00,minecraft,1411807 kB,65.3
2025-04-18,04:25:00,code,506533 kB,10.1
2025-04-18,04:39:00,zoom,446737 kB,18.3
2025-04-18,04:50:00,postman,202644 kB,8.6
2025-04-18,04:56:00,minecraft,1570613 kB,61.7
2025-04-18,05:11:00,postman,338978 kB,9.5
2025-04-18,05:22:00,minecraft,1499916 kB,59.9
2025-04-18,05:35:00,csgo_linux,1693434 kB,63.6
2025-04-18,05:49:00,csgo_linux,1886634 kB,57.2
2025-04-18,06:01:00,obs,530776 kB,9.2
2025-04-18,06:16:00,postman,225773 kB,8.1
2025-04-18,06:28:00,postman,219153 kB,8.1
2025-04-18,06:31:00,postman,268512 kB,9.0
2025-04-18,06:36:00,postman,329962 kB,5.4
2025-04-18,06:43:00,obs,339810 kB,33.4
2025-04-18,06:53:00,postman,303074 kB,4.0
2025-04-18,07:00:00,obs,415196 kB,10.3
2025-04-18,07:08:00,minecraft,1388681 kB,24.7
2025-04-18,07:13:00,minecraft,888416 kB,57.5
2025-04-18,07:17:00,zoom,283974 kB,13.9
2025-04-18,07:29:00,zoom,299877 kB,9.3
2025-04-18,07:34:00,postman,255055 kB,6.2
2025-04-18,07:40:00,minecraft,1571937 kB,40.5
2025-04-18,07:48:00,obs,534220 kB,16.2
2025-04-18,07:56:00,postman,251412 kB,3.5
2025-04-18,08:03:00,firefox,906455 kB,16.3
2025-04-18,08:17:00,obs,405780 kB,29.5
2025-04-18,08:20:00,minecraft,1543475 kB,28.1
2025-04-18,08:35:00,obs,495355 kB,24.2
2025-04-18,08:38:00,zoom,466506 kB,9.8
2025-04-18,08:46:00,discord,327860 kB,4.5
2025-04-18,08:56:00,zoom,391479 kB,15.2
2025-04-18,09:06:00,postman,304601 kB,7.6
2025-04-18,09:11:00,zoom,247625 kB,11.6
2025-04-18,09:18:00,code,477262 kB,10.9
2025-04-18,09:20:00,postman,192580 kB,2.1
2025-04-18,09:35:00,obs,351993 kB,15.9
2025-04-18,09:48:00,code,270848 kB,4.1
2025-04-18,09:52:00,obs,291961 kB,7.2
2025-04-18,10:07:00,firefox,1139401 kB,9.1
2025-04-18,10:16:00,minecraft,861412 kB,35.3
2025-04-18,10:21:00,gnome-shell,167232 kB,1.8
2025-04-18,10:32:00,code,460647 kB,7.1
2025-04-18,10:43:00,minecraft,1180610 kB,57.1
2025-04-18,10:52:00,postman,235674 kB,7.0
2025-04-18,11:01:00,spotify,102378 kB,3.4
2025-04-18,11:11:00,obs,544473 kB,23.9
2025-04-18,11:13:00,zoom,319332 kB,11.2
2025-04-18,11:25:00,obs,310835 kB,30.5
2025-04-18,11:29:00,obs,336767 kB,16.2
2025-04-18,11:35:00,zoom,287330 kB,4.4
2025-04-18,11:38:00,minecraft,1446483 kB,45.7
2025-04-18,11:48:00,firefox,451608 kB,8.7
2025-04-18,11:58:00,postman,281921 kB,7.3
2025-04-18,12:11:00,zoom,309608 kB,4.6
2025-04-18,12:18:00,postman,198883 kB,4.0
2025-04-18,12:26:00,postman,226356 kB,2.9
2025-04-18,12:35:00,csgo_linux,2141799 kB,44.7
2025-04-18,12:49:00,postman,286428 kB,4.0
2025-04-18,12:57:00,discord,181027 kB,9.1
2025-04-18,13:04:00,obs,584936 kB,6.0
2025-04-18,13:14:00,minecraft,1411919 kB,45.0
2025-04-18,13:15:00,android-studio,1419683 kB,32.2
2025-04-18,13:21:00,obs,494400 kB,14.0
2025-04-18,13:35:00,minecraft,1518616 kB,29.4
2025-04-18,13:37:00,postman,242673 kB,4.4
2025-04-18,13:42:00,zoom,237781 kB,5.1
2025-04-18,13:57:00,zoom,437155 kB,11.5
2025-04-18,14:07:00,minecraft,1237767 kB,24.3
2025-04-18,14:13:00,minecraft,1472147 kB,30.0
2025-04-18,14:26:00,obs,416213 kB,19.5
2025-04-18,14:27:00,postman,246464 kB,5.3
2025-04-18,14:34:00,minecraft,1327182 kB,64.5
2025-04-18,14:45:00,minecraft,929304 kB,32.5
2025-04-18,15:00:00,obs,274480 kB,34.3
2025-04-18,15:06:00,postman,197180 kB,3.2
2025-04-18,15:08:00,obs,349415 kB,16.8
2025-04-18,15:22:00,minecraft,969164 kB,29.2
2025-04-18,15:36:00,obs,540595 kB,26.1
2025-04-18,15:51:00,minecraft,1580164 kB,60.0
2025-04-18,16:04:00,obs,447870 kB,28.7
2025-04-18,16:12:00,zoom,336348 kB,17.8
2025-04-18,16:21:00,code,524707 kB,6.7
2025-04-18,16:25:00,postman,281609 kB,5.7
2025-04-18,16:38:00,minecraft,1017816 kB,48.5
2025-04-18,16:51:00,minecraft,1540901 kB,41.5
2025-04-18,16:58:00,csgo_linux,2189710 kB,22.0
2025-04-18,16:59:00,android-studio,1591001 kB,28.9
2025-04-18,17:08:00,minecraft,1174416 kB,30.0
2025-04-18,17:10:00,obs,237620 kB,8.9
2025-04-18,17:13:00,obs,426745 kB,19.5
2025-04-18,17:23:00,postman,172157 kB,7.2
2025-04-18,17:36:00,android-studio,1147308 kB,34.9
2025-04-18,17:44:00,postman,298627 kB,8.6
2025-04-18,17:55:00,minecraft,1050487 kB,32.1
2025-04-18,17:57:00,zoom,258201 kB,5.3
2025-04-18,18:12:00,obs,215699 kB,28.4
2025-04-18,18:26:00,zoom,294326 kB,23.6
2025-04-18,18:37:00,firefox,1002644 kB,16.8
2025-04-18,18:46:00,postman,201382 kB,10.3
2025-04-18,18:53:00,emulator,2725175 kB,72.6
2025-04-18,19:06:00,obs,491083 kB,33.0
2025-04-18,19:20:00,postman,170309 kB,7.0
2025-04-18,19:24:00,minecraft,937461 kB,38.5
2025-04-18,19:31:00,postman,252792 kB,11.7
2025-04-18,19:45:00,discord,176075 kB,6.3
2025-04-18,19:59:00,obs,352117 kB,12.0
2025-04-18,20:12:00,minecraft,886422 kB,41.4
2025-04-18,20:16:00,minecraft,1187508 kB,56.0
2025-04-18,20:25:00,minecraft,1405573 kB,39.4
2025-04-18,20:33:00,obs,426262 kB,15.1
2025-04-18,20:47:00,obs,278082 kB,40.5
2025-04-18,20:56:00,minecraft,871728 kB,80.2
