Date,Time,ProcessName,MemoryUsage,CPU
2025-11-22,03:49:00,zoom,321646 kB,5.9
2025-11-22,04:03:00,postman,252242 kB,9.4
2025-11-22,04:04:00,minecraft,1483009 kB,35.3
2025-11-22,04:06:00,obs,441340 kB,11.4
2025-11-22,04:21:00,obs,487375 kB,19.1
2025-11-22,04:25:00,obs,565725 kB,13.7
2025-11-22,04:34:00,obs,246487 kB,24.4
2025-11-22,04:48:00,minecraft,1535542 kB,34.8
2025-11-22,04:58:00,postman,201002 kB,4.6
2025-11-22,05:05:00,minecraft,1309055 kB,56.1
2025-11-22,05:19:00,minecraft,818150 kB,61.3
2025-11-22,05:21:00,postman,219215 kB,6.0
2025-11-22,05:26:00,obs,459032 kB,15.1
2025-11-22,05:29:00,minecraft,952305 kB,35.2
2025-11-22,05:33:00,zoom,241418 kB,4.3
2025-11-22,05:39:00,zoom,498597 kB,11.8
2025-11-22,05:49:00,zoom,269158 kB,19.3
2025-11-22,05:52:00,zoom,206990 kB,7.0
2025-11-22,05:55:00,minecraft,1579269 kB,45.7
2025-11-22,06:07:00,obs,239798 kB,34.3
2025-11-22,06:15:00,obs,582229 kB,31.0
2025-11-22,06:17:00,obs,213062 kB,18.0
2025-11-22,06:31:00,minecraft,1309820 kB,21.9
2025-11-22,06:33:00,postman,289291 kB,7.9
2025-11-22,06:37:00,minecraft,894478 kB,52.2
2025-11-22,06:41:00,zoom,430025 kB,14.1
2025-11-22,06:51:00,postman,251774 kB,3.3
2025-11-22,07:02:00,obs,458068 kB,10.2
2025-11-22,07:14:00,postman,349478 kB,9.4
2025-11-22,07:20:00,postman,177801 kB,2.1
2025-11-22,07:25:00,postman,185215 kB,7.3
2025-11-22,07:32:00,minecraft,1428384 kB,59.7
2025-11-22,07:39:00,postman,155320 kB,5.5
2025-11-22,07:48:00,postman,263113 kB,6.7
2025-11-22,08:01:00,obs,398234 kB,22.8
2025-11-22,08:09:00,obs,367622 kB,21.5
2025-11-22,08:19:00,postman,161695 kB,9.7
2025-11-22,08:32:00,zoom,202728 kB,7.8
2025-11-22,08:45:00,postman,231383 kB,3.0
2025-11-22,08:52:00,postman,226654 kB,5.5
2025-11-22,09:03:00,obs,404998 kB,15.3
2025-11-22,09:17:00,zoom,255330 kB,13.6
2025-11-22,09:26:00,postman,195995 kB,3.7
2025-11-22,09:28:00,zoom,255591 kB,12.0
2025-11-22,09:37:00,postman,241489 kB,3.2
2025-11-22,09:51:00,obs,277032 kB,7.3
2025-11-22,10:05:00,zoom,341884 kB,5.5
2025-11-22,10:07:00,zoom,466563 kB,8.3
2025-11-22,10:16:00,minecraft,1238532 kB,22.2
2025-11-22,10:26:00,code,543358 kB,4.9
2025-11-22,10:30:00,obs,367477 kB,18.0
2025-11-22,10:39:00,obs,589248 kB,8.2
2025-11-22,10:45:00,zoom,429237 kB,9.0
2025-11-22,10:49:00,postman,206955 kB,6.3
2025-11-22,11:04:00,postman,201416 kB,8.1
2025-11-22,11:15:00,minecraft,1553523 kB,52.7
2025-11-22,11:16:00,postman,332607 kB,6.4
2025-11-22,11:24:00,postman,338791 kB,4.7
2025-11-22,11:39:00,zoom,348853 kB,18.0
2025-11-22,11:46:00,postman,311131 kB,4.4
2025-11-22,12:00:00,minecraft,1111386 kB,20.5
2025-11-22,12:14:00,obs,487100 kB,17.8
2025-11-22,12:20:00,minecraft,1466783 kB,27.8
2025-11-22,12:33:00,postman,210123 kB,9.9
2025-11-22,12:46:00,postman,204597 kB,7.6
2025-11-22,12:57:00,postman,169828 kB,9.2
2025-11-22,13:12:00,obs,454446 kB,31.3
2025-11-22,13:20:00,postman,309654 kB,6.9
2025-11-22,13:28:00,minecraft,1513292 kB,69.2
2025-11-22,13:38:00,obs,585421 kB,5.6
2025-11-22,13:40:00,zoom,330841 kB,13.1
2025-11-22,13:54:00,obs,578481 kB,26.2
2025-11-22,14:07:00,obs,583162 kB,26.8
2025-11-22,14:17:00,minecraft,1106878 kB,26.7
2025-11-22,14:18:00,minecraft,1041472 kB,36.4
2025-11-22,14:26:00,obs,560587 kB,11.2
2025-11-22,14:41:00,postman,171602 kB,2.6
2025-11-22,14:51:00,minecraft,1532452 kB,45.7
2025-11-22,14:56:00,minecraft,1077670 kB,29.6
2025-11-22,15:06:00,minecraft,871315 kB,28.0
2025-11-22,15:15:00,postman,304666 kB,6.5
2025-11-22,15:20:00,obs,363509 kB,5.3
2025-11-22,15:29:00,obs,514082 kB,33.5
2025-11-22,15:38:00,minecraft,1411365 kB,68.3
2025-11-22,15:49:00,zoom,486308 kB,13.5
2025-11-22,15:51:00,minecraft,970729 kB,20.8
2025-11-22,15:56:00,postman,180267 kB,8.0
2025-11-22,16:03:00,postman,223997 kB,8.4
2025-11-22,16:13:00,obs,356021 kB,30.9
2025-11-22,16:24:00,obs,560165 kB,14.5
2025-11-22,16:34:00,obs,427686 kB,20.6
2025-11-22,16:49:00,zoom,410388 kB,5.6
2025-11-22,16:52:00,minecraft,1025960 kB,46.4
2025-11-22,16:58:00,minecraft,819311 kB,32.3
2025-11-22,17:03:00,minecraft,1235222 kB,25.6
2025-11-22,17:16:00,obs,296489 kB,27.8
2025-11-22,17:19:00,postman,330180 kB,3.5
2025-11-22,17:25:00,minecraft,1452185 kB,29.5
2025-11-22,17:32:00,postman,286193 kB,4.6
2025-11-22,17:45:00,minecraft,1376713 kB,49.7
2025-11-22,17:59:00,postman,248674 kB,9.3
2025-11-22,18:13:00,postman,170127 kB,7.3
2025-11-22,18:26:00,obs,527193 kB,26.5
2025-11-22,18:36:00,minecraft,1187701 kB,40.7
2025-11-22,18:45:00,postman,327646 kB,7.0
2025-11-22,18:54:00,minecraft,1226177 kB,40.2
2025-11-22,19:04:00,postman,289630 kB,10.1
2025-11-22,19:19:00,zoom,368362 kB,9.6
2025-11-22,19:25:00,obs,597514 kB,35.9
2025-11-22,19:29:00,postman,237640 kB,8.0
2025-11-22,19:35:00,minecraft,987760 kB,68.3
2025-11-22,19:36:00,postman,322065 kB,6.9
2025-11-22,19:42:00,zoom,421751 kB,12.5
2025-11-22,19:54:00,obs,458819 kB,35.4
2025-11-22,20:03:00,obs,452959 kB,35.7
2025-11-22,20:04:00,obs,276531 kB,14.6
2025-11-22,20:11:00,postman,218643 kB,7.7
2025-11-22,20:25:00,postman,313734 kB,7.5
2025-11-22,20:30:00,minecraft,1484414 kB,78.8
2025-11-22,20:37:00,minecraft,1271101 kB,54.8
2025-11-22,20:39:00,zoom,272506 kB,20.0
2025-11-22,20:44:00,zoom,312726 kB,23.3
2025-11-22,20:48:00,postman,227192 kB,10.3
2025-11-22,20:58:00,android-studio,1689130 kB,41.7
2025-11-22,21:08:00,postman,165113 kB,6.9
2025-11-22,21:11:00,obs,397963 kB,21.9
2025-11-22,21:17:00,minecraft,1230754 kB,62.5
2025-11-22,21:29:00,postman,306928 kB,10.6
2025-11-22,21:39:00,postman,277302 kB,11.4
2025-11-22,21:53:00,minecraft,1015169 kB,79.4
2025-11-22,21:54:00,minecraft,1589151 kB,80.7
2025-11-22,22:08:00,obs,578105 kB,29.0
2025-11-22,22:23:00,chrome,1443912 kB,22.1
2025-11-22,22:34:00,zoom,257107 kB,12.7
2025-11-22,22:37:00,minecraft,1464271 kB,51.2
2025-11-22,22:49:00,obs,275932 kB,25.1
2025-11-22,23:01:00,zoom,209012 kB,16.8
2025-11-22,23:14:00,zoom,255895 kB,17.4
2025-11-22,23:24:00,zoom,256364 kB,13.7
2025-11-22,23:37:00,postman,175177 kB,8.0
2025-11-22,23:39:00,obs,278850 kB,15.8
2025-11-22,23:53:00,obs,455885 kB,29.1
2025-11-23,00:00:00,zoom,242394 kB,6.1
2025-11-23,00:09:00,minecraft,1421862 kB,41.1
2025-11-23,00:20:00,postman,277311 kB,2.6
2025-11-23,00:21:00,zoom,374098 kB,13.2
2025-11-23,00:36:00,minecraft,1199826 kB,35.9
2025-11-23,00:45:00,obs,314808 kB,19.5
2025-11-23,00:51:00,postman,313768 kB,9.3
2025-11-23,00:59:00,postman,346499 kB,4.2
2025-11-23,01:00:00,postman,188818 kB,3.8
2025-11-23,01:11:00,minecraft,1375315 kB,69.1
2025-11-23,01:14:00,obs,342633 kB,20.2
2025-11-23,01:15:00,obs,536023 kB,21.9
2025-11-23,01:23:00,postman,243465 kB,6.0
2025-11-23,01:27:00,postman,238340 kB,5.1
2025-11-23,01:40:00,zoom,362852 kB,12.4
2025-11-23,01:50:00,zoom,314893 kB,5.2
2025-11-23,02:01:00,minecraft,1501025 kB,28.2
2025-11-23,02:07:00,zoom,383872 kB,11.9
2025-11-23,02:12:00,minecraft,859867 kB,54.4
2025-11-23,02:25:00,postman,230200 kB,3.8
2025-11-23,02:33:00,zoom,364073 kB,18.9
2025-11-23,02:39:00,code,494817 kB,8.5
2025-11-23,02:52:00,postman,265708 kB,5.9
2025-11-23,03:00:00,zoom,292884 kB,14.7
2025-11-23,03:06:00,obs,412682 kB,21.1
2025-11-23,03:19:00,obs,355828 kB,17.0
2025-11-23,03:27:00,obs,316715 kB,14.6
2025-11-23,03:30:00,postman,188290 kB,2.3
2025-11-23,03:42:00,zoom,457194 kB,11.2
2025-11-23,03:47:00,minecraft,1526438 kB,34.6
2025-11-23,04:00:00,zoom,380195 kB,17.6
2025-11-23,04:06:00,postman,216195 kB,8.8
2025-11-23,04:18:00,zoom,247545 kB,19.0
2025-11-23,04:25:00,postman,343944 kB,2.8
2025-11-23,04:33:00,minecraft,1391246 kB,26.5
2025-11-23,04:46:00,obs,353458 kB,20.9
2025-11-23,04:52:00,postman,173181 kB,8.6
2025-11-23,05:03:00,zoom,201504 kB,15.8
2025-11-23,05:04:00,postman,321323 kB,9.7
2025-11-23,05:16:00,obs,598020 kB,16.7
2025-11-23,05:29:00,obs,264180 kB,34.5
2025-11-23,05:40:00,postman,249534 kB,2.8
2025-11-23,05:44:00,postman,227942 kB,4.8
2025-11-23,05:54:00,zoom,330472 kB,19.4
2025-11-23,05:57:00,postman,320224 kB,3.9
2025-11-23,06:12:00,minecraft,1398640 kB,46.8
2025-11-23,06:20:00,minecraft,1099076 kB,69.7
2025-11-23,06:21:00,minecraft,1288364 kB,40.8
2025-11-23,06:23:00,zoom,336411 kB,9.5
2025-11-23,06:27:00,zoom,269313 kB,4.4
2025-11-23,06:36:00,minecraft,851290 kB,27.6
2025-11-23,06:37:00,obs,339083 kB,27.7
2025-11-23,06:49:00,minecraft,1089427 kB,52.8
2025-11-23,06:57:00,zoom,462574 kB,14.4
2025-11-23,07:05:00,zoom,455940 kB,10.5
2025-11-23,07:15:00,zoom,473196 kB,4.3
2025-11-23,07:28:00,steam,559796 kB,9.2
2025-11-23,07:31:00,postman,262392 kB,9.8
2025-11-23,07:36:00,postman,153624 kB,6.5
2025-11-23,07:46:00,zoom,215254 kB,5.8
2025-11-23,07:50:00,obs,266259 kB,15.0
2025-11-23,08:02:00,zoom,408123 kB,7.2
2025-11-23,08:04:00,obs,554894 kB,26.2
2025-11-23,08:10:00,postman,262720 kB,4.0
2025-11-23,08:17:00,minecraft,868596 kB,62.4
2025-11-23,08:19:00,postman,205926 kB,6.4
2025-11-23,08:26:00,zoom,317362 kB,16.3
2025-11-23,08:34:00,postman,274334 kB,9.6
2025-11-23,08:39:00,zoom,255152 kB,15.2
2025-11-23,08:52:00,minecraft,820483 kB,20.7
2025-11-23,08:58:00,postman,261604 kB,7.4
2025-11-23,09:08:00,postman,208228 kB,7.8
2025-11-23,09:19:00,postman,196341 kB,8.5
2025-11-23,09:24:00,minecraft,898162 kB,30.4
2025-11-23,09:37:00,zoom,413969 kB,13.7
2025-11-23,09:42:00,postman,280769 kB,2.1
2025-11-23,09:50:00,zoom,313000 kB,19.5
2025-11-23,10:00:00,zoom,490614 kB,7.9
2025-11-23,10:03:00,zoom,316385 kB,13.2
2025-11-23,10:11:00,zoom,491940 kB,15.9
2025-11-23,10:14:00,obs,350650 kB,31.4
2025-11-23,10:29:00,zoom,442651 kB,16.1
2025-11-23,10:37:00,obs,481354 kB,6.0
2025-11-23,10:46:00,obs,335299 kB,28.6
2025-11-23,10:48:00,zoom,429947 kB,9.2
2025-11-23,10:53:00,postman,287294 kB,7.0
2025-11-23,11:04:00,zoom,476272 kB,13.9
2025-11-23,11:07:00,obs,560142 kB,26.3
2025-11-23,11:09:00,minecraft,1001892 kB,36.0
2025-11-23,11:18:00,postman,310841 kB,8.2
2025-11-23,11:33:00,obs,308742 kB,33.7
2025-11-23,11:45:00,postman,226988 kB,2.9
2025-11-23,11:56:00,postman,230478 kB,5.2
2025-11-23,12:05:00,minecraft,1004032 kB,26.5
2025-11-23,12:07:00,minecraft,1588048 kB,47.4
2025-11-23,12:22:00,obs,574326 kB,25.2
2025-11-23,12:27:00,postman,314544 kB,6.3
2025-11-23,12:28:00,postman,214510 kB,7.2
2025-11-23,12:34:00,postman,340211 kB,3.3
2025-11-23,12:42:00,minecraft,822613 kB,22.5
2025-11-23,12:48:00,obs,367152 kB,7.9
2025-11-23,13:00:00,minecraft,1306950 kB,29.0
2025-11-23,13:10:00,minecraft,1310851 kB,24.4
2025-11-23,13:12:00,zoom,229573 kB,17.8
2025-11-23,13:24:00,postman,295063 kB,4.7
2025-11-23,13:34:00,minecraft,1001588 kB,57.4
2025-11-23,13:48:00,minecraft,1356203 kB,45.4
2025-11-23,13:53:00,postman,276942 kB,4.5
2025-11-23,14:03:00,zoom,394817 kB,14.3
2025-11-23,14:11:00,zoom,418020 kB,7.5
2025-11-23,14:19:00,postman,162488 kB,8.6
2025-11-23,14:25:00,postman,179724 kB,9.2
2025-11-23,14:37:00,zoom,271470 kB,5.8
2025-11-23,14:52:00,postman,297762 kB,4.0
2025-11-23,14:55:00,zoom,299723 kB,12.9
2025-11-23,15:10:00,obs,247725 kB,26.2
2025-11-23,15:11:00,minecraft,843211 kB,55.4
2025-11-23,15:23:00,minecraft,1345247 kB,24.9
2025-11-23,15:29:00,zoom,345381 kB,5.3
2025-11-23,15:36:00,postman,239577 kB,2.8
2025-11-23,15:49:00,zoom,446939 kB,7.0
2025-11-23,15:51:00,minecraft,1450362 kB,37.3
2025-11-23,15:56:00,obs,261916 kB,18.8
2025-11-23,16:02:00,obs,361942 kB,12.5
2025-11-23,16:06:00,postman,234579 kB,5.3
2025-11-23,16:19:00,minecraft,1148385 kB,30.9
2025-11-23,16:26:00,obs,457033 kB,31.7
2025-11-23,16:36:00,zoom,261980 kB,6.4
2025-11-23,16:42:00,minecraft,831354 kB,56.8
2025-11-23,16:52:00,minecraft,1103917 kB,68.9
2025-11-23,17:00:00,minecraft,1043036 kB,50.3
2025-11-23,17:06:00,postman,158850 kB,3.5
2025-11-23,17:09:00,obs,551639 kB,18.8
2025-11-23,17:14:00,zoom,496803 kB,5.5
2025-11-23,17:19:00,minecraft,1039967 kB,66.1
2025-11-23,17:29:00,postman,255860 kB,8.7
2025-11-23,17:30:00,zoom,490424 kB,12.4
2025-11-23,17:44:00,minecraft,1165786 kB,39.0
2025-11-23,17:48:00,zoom,268594 kB,15.1
2025-11-23,18:02:00,zoom,453606 kB,14.5
2025-11-23,18:08:00,zoom,312822 kB,19.0
2025-11-23,18:09:00,obs,559938 kB,14.4
2025-11-23,18:10:00,minecraft,1158529 kB,51.2
2025-11-23,18:18:00,obs,429035 kB,40.8
2025-11-23,18:23:00,minecraft,1078928 kB,59.5
2025-11-23,18:24:00,postman,213329 kB,5.8
2025-11-23,18:39:00,postman,288557 kB,3.9
2025-11-23,18:48:00,minecraft,816619 kB,69.5
2025-11-23,18:57:00,obs,365007 kB,31.2
2025-11-23,19:08:00,postman,222505 kB,7.1
2025-11-23,19:23:00,postman,285143 kB,5.1
2025-11-23,19:32:00,zoom,366127 kB,15.5
2025-11-23,19:42:00,postman,200470 kB,6.5
2025-11-23,19:53:00,postman,198314 kB,7.1
2025-11-23,20:04:00,postman,264739 kB,5.4
2025-11-23,20:17:00,zoom,225904 kB,10.1
2025-11-23,20:29:00,zoom,227801 kB,8.5
2025-11-23,20:36:00,postman,229878 kB,9.1
2025-11-23,20:37:00,minecraft,1046663 kB,50.7
2025-11-23,20:52:00,minecraft,1075887 kB,51.2
2025-11-23,21:02:00,zoom,388542 kB,21.8
2025-11-23,21:17:00,zoom,252223 kB,13.6
2025-11-23,21:26:00,postman,334525 kB,4.3
2025-11-23,21:31:00,zoom,405451 kB,19.3
2025-11-23,21:39:00,postman,349506 kB,10.8
2025-11-23,21:48:00,postman,251362 kB,8.0
2025-11-23,21:50:00,obs,352222 kB,14.5
2025-11-23,21:51:00,obs,350625 kB,26.8
2025-11-23,22:01:00,minecraft,1381656 kB,48.5
2025-11-23,22:11:00,zoom,345178 kB,23.5
2025-11-23,22:16:00,postman,297722 kB,7.0
2025-11-23,22:28:00,minecraft,926730 kB,60.0
2025-11-23,22:37:00,obs,488351 kB,29.3
2025-11-23,22:52:00,zoom,219266 kB,11.9
2025-11-23,22:59:00,minecraft,1161840 kB,54.3
2025-11-23,23:10:00,postman,320687 kB,5.6
2025-11-23,23:13:00,minecraft,1025724 kB,42.6
2025-11-23,23:15:00,obs,468857 kB,28.8
2025-11-23,23:16:00,minecraft,892133 kB,27.5
2025-11-23,23:18:00,postman,314265 kB,9.0
2025-11-23,23:19:00,zoom,443614 kB,12.8
2025-11-23,23:32:00,zoom,331177 kB,17.3
2025-11-23,23:42:00,zoom,319771 kB,18.9
2025-11-23,23:53:00,minecraft,964891 kB,47.1
2025-11-24,00:00:00,minecraft,1558392 kB,49.1
2025-11-24,00:09:00,minecraft,853344 kB,36.1
2025-11-24,00:14:00,minecraft,1092056 kB,38.1
2025-11-24,00:22:00,postman,154699 kB,5.3
2025-11-24,00:27:00,postman,281335 kB,10.0
2025-11-24,00:37:00,minecraft,1050720 kB,60.8
2025-11-24,00:47:00,zoom,445360 kB,13.6
2025-11-24,00:59:00,minecraft,1283825 kB,27.2
2025-11-24,01:08:00,zoom,288805 kB,12.2
2025-11-24,01:14:00,postman,345457 kB,6.9
2025-11-24,01:24:00,postman,269296 kB,5.5
2025-11-24,01:31:00,zoom,323332 kB,12.8
2025-11-24,01:40:00,postman,332057 kB,6.1
2025-11-24,01:43:00,zoom,390063 kB,13.1
2025-11-24,01:53:00,minecraft,843559 kB,53.2
2025-11-24,01:54:00,obs,345437 kB,33.7
2025-11-24,01:56:00,postman,248904 kB,6.8
2025-11-24,01:59:00,postman,166994 kB,4.3
2025-11-24,02:04:00,minecraft,1562929 kB,35.2
2025-11-24,02:09:00,zoom,446675 kB,9.5
2025-11-24,02:13:00,zoom,495932 kB,9.0
2025-11-24,02:14:00,postman,330584 kB,2.1
2025-11-24,02:19:00,obs,375675 kB,17.3
2025-11-24,02:25:00,minecraft,1126391 kB,44.8
2025-11-24,02:27:00,minecraft,1004037 kB,41.1
2025-11-24,02:33:00,postman,201349 kB,2.6
2025-11-24,02:42:00,zoom,256277 kB,10.5
2025-11-24,02:43:00,obs,437842 kB,15.0
2025-11-24,02:52:00,minecraft,1425538 kB,68.3
2025-11-24,03:03:00,obs,445504 kB,17.3
2025-11-24,03:15:00,postman,293087 kB,5.6
2025-11-24,03:29:00,obs,288213 kB,8.8
2025-11-24,03:36:00,postman,298728 kB,2.4
2025-11-24,03:46:00,zoom,265741 kB,19.3
2025-11-24,03:56:00,obs,587752 kB,6.4
2025-11-24,03:58:00,minecraft,1445781 kB,45.8
2025-11-24,04:10:00,zoom,472533 kB,12.7
2025-11-24,04:23:00,obs,269024 kB,21.4
2025-11-24,04:34:00,minecraft,1378815 kB,27.4
2025-11-24,04:39:00,minecraft,1116109 kB,26.6
2025-11-24,04:53:00,postman,150556 kB,6.0
2025-11-24,05:07:00,postman,183588 kB,6.9
2025-11-24,05:09:00,obs,346524 kB,10.3
2025-11-24,05:13:00,postman,162655 kB,8.1
2025-11-24,05:18:00,minecraft,918230 kB,58.1
2025-11-24,05:26:00,postman,291162 kB,3.9
2025-11-24,05:27:00,obs,513039 kB,6.2
2025-11-24,05:35:00,postman,268263 kB,6.2
2025-11-24,05:36:00,zoom,205373 kB,8.7
2025-11-24,05:46:00,obs,221303 kB,11.6
2025-11-24,05:51:00,obs,223999 kB,21.1
2025-11-24,05:58:00,postman,249691 kB,2.2
2025-11-24,06:03:00,minecraft,838198 kB,43.1
2025-11-24,06:05:00,postman,184559 kB,9.7
2025-11-24,06:19:00,obs,348038 kB,13.5
2025-11-24,06:20:00,postman,313300 kB,4.0
2025-11-24,06:24:00,postman,262538 kB,2.9
2025-11-24,06:33:00,minecraft,1327371 kB,46.2
2025-11-24,06:45:00,postman,295093 kB,2.9
2025-11-24,06:54:00,zoom,466285 kB,5.1
2025-11-24,07:00:00,minecraft,1333509 kB,28.7
2025-11-24,07:06:00,zoom,344140 kB,19.9
2025-11-24,07:12:00,postman,234759 kB,4.5
2025-11-24,07:14:00,postman,324374 kB,2.8
2025-11-24,07:23:00,minecraft,1524791 kB,50.9
2025-11-24,07:30:00,postman,266994 kB,5.6
2025-11-24,07:36:00,zoom,215783 kB,13.2
2025-11-24,07:43:00,firefox,733208 kB,13.6
2025-11-24,07:44:00,obs,584266 kB,13.6
2025-11-24,07:52:00,obs,405862 kB,23.2
2025-11-24,08:05:00,zoom,302134 kB,14.1
2025-11-24,08:16:00,minecraft,868767 kB,55.7
2025-11-24,08:22:00,zoom,244188 kB,13.8
2025-11-24,08:31:00,postman,347449 kB,5.4
2025-11-24,08:36:00,postman,279503 kB,9.8
2025-11-24,08:39:00,zoom,494192 kB,14.7
2025-11-24,08:51:00,postman,280070 kB,6.4
2025-11-24,08:59:00,zoom,311203 kB,15.1
2025-11-24,09:09:00,postman,319877 kB,9.9
2025-11-24,09:19:00,minecraft,1498015 kB,52.8
2025-11-24,09:32:00,minecraft,1504930 kB,68.2
2025-11-24,09:47:00,zoom,212041 kB,16.6
2025-11-24,09:51:00,zoom,463968 kB,19.4
2025-11-24,09:56:00,obs,343074 kB,31.4
2025-11-24,10:10:00,postman,212439 kB,8.8
2025-11-24,10:12:00,minecraft,1519844 kB,21.1
2025-11-24,10:17:00,minecraft,840081 kB,48.6
2025-11-24,10:31:00,obs,595086 kB,18.3
2025-11-24,10:43:00,zoom,403018 kB,10.3
2025-11-24,10:50:00,obs,269794 kB,9.5
2025-11-24,10:54:00,postman,294490 kB,8.8
2025-11-24,10:55:00,obs,258686 kB,13.0
2025-11-24,11:02:00,postman,320221 kB,7.7
2025-11-24,11:04:00,minecraft,1247760 kB,46.8
2025-11-24,11:11:00,zoom,288620 kB,19.7
2025-11-24,11:26:00,obs,214560 kB,30.4
2025-11-24,11:41:00,zoom,285384 kB,9.6
2025-11-24,11:54:00,minecraft,1413015 kB,37.4
2025-11-24,12:08:00,obs,338430 kB,27.1
2025-11-24,12:22:00,firefox,902882 kB,9.0
2025-11-24,12:25:00,minecraft,1397443 kB,23.9
2025-11-24,12:38:00,zoom,265965 kB,4.1
2025-11-24,12:53:00,minecraft,1172434 kB,20.0
2025-11-24,12:54:00,minecraft,1118784 kB,49.9
2025-11-24,13:09:00,postman,176005 kB,8.8
2025-11-24,13:10:00,zoom,434580 kB,14.4
2025-11-24,13:23:00,postman,247479 kB,7.0
2025-11-24,13:29:00,obs,242753 kB,9.4
2025-11-24,13:41:00,minecraft,1206343 kB,64.1
2025-11-24,13:44:00,postman,173362 kB,6.5
2025-11-24,13:48:00,minecraft,943453 kB,25.6
2025-11-24,13:53:00,minecraft,1228289 kB,24.3
2025-11-24,13:55:00,minecraft,1403833 kB,21.2
2025-11-24,14:02:00,postman,211360 kB,8.2
2025-11-24,14:11:00,postman,342436 kB,6.0
2025-11-24,14:24:00,obs,493753 kB,20.3
2025-11-24,14:26:00,obs,542761 kB,26.7
2025-11-24,14:36:00,minecraft,1338727 kB,24.2
2025-11-24,14:50:00,postman,341402 kB,4.1
2025-11-24,14:57:00,minecraft,892812 kB,54.1
2025-11-24,15:06:00,zoom,314748 kB,8.1
2025-11-24,15:08:00,minecraft,1559243 kB,29.3
2025-11-24,15:23:00,postman,211666 kB,7.7
2025-11-24,15:29:00,obs,595016 kB,13.1
2025-11-24,15:35:00,minecraft,1506265 kB,23.9
2025-11-24,15:40:00,zoom,410339 kB,19.6
2025-11-24,15:54:00,postman,168457 kB,9.2
2025-11-24,15:56:00,zoom,262402 kB,19.8
2025-11-24,16:04:00,obs,399796 kB,30.6
2025-11-24,16:07:00,minecraft,1260269 kB,54.4
2025-11-24,16:10:00,postman,158381 kB,4.3
2025-11-24,16:14:00,minecraft,1192067 kB,59.6
2025-11-24,16:22:00,postman,285693 kB,2.7
2025-11-24,16:32:00,minecraft,1423515 kB,68.6
2025-11-24,16:36:00,minecraft,1082712 kB,41.6
2025-11-24,16:45:00,postman,175866 kB,5.9
2025-11-24,16:56:00,postman,195583 kB,9.6
2025-11-24,17:09:00,zoom,317226 kB,9.2
2025-11-24,17:15:00,zoom,225063 kB,10.1
2025-11-24,17:17:00,zoom,341832 kB,4.2
2025-11-24,17:26:00,obs,266418 kB,9.2
2025-11-24,17:37:00,postman,330059 kB,3.2
2025-11-24,17:46:00,minecraft,1489174 kB,69.0
2025-11-24,17:57:00,zoom,301954 kB,17.6
2025-11-24,18:06:00,obs,257075 kB,13.7
2025-11-24,18:15:00,zoom,270643 kB,14.2
2025-11-24,18:30:00,minecraft,1275720 kB,80.6
2025-11-24,18:37:00,obs,571228 kB,28.9
2025-11-24,18:45:00,minecraft,1198772 kB,65.3
2025-11-24,18:58:00,zoom,247456 kB,14.2
2025-11-24,19:11:00,minecraft,1509576 kB,37.8
2025-11-24,19:14:00,zoom,393562 kB,18.2
2025-11-24,19:20:00,zoom,422024 kB,13.1
2025-11-24,19:28:00,postman,158491 kB,10.8
2025-11-24,19:39:00,obs,267256 kB,21.5
2025-11-24,19:47:00,postman,258450 kB,9.7
2025-11-24,19:49:00,zoom,318107 kB,19.1
2025-11-24,19:58:00,code,451515 kB,7.2
2025-11-24,20:00:00,minecraft,1469301 kB,50.9
2025-11-24,20:03:00,postman,159640 kB,5.2
2025-11-24,20:07:00,postman,239490 kB,7.3
2025-11-24,20:19:00,obs,366787 kB,30.7
2025-11-24,20:31:00,postman,151377 kB,9.3
2025-11-24,20:44:00,postman,295565 kB,10.1
2025-11-24,20:48:00,postman,225137 kB,9.0
2025-11-24,20:51:00,postman,255559 kB,10.2
2025-11-24,20:57:00,obs,547072 kB,20.4
2025-11-24,21:11:00,postman,334801 kB,10.1
2025-11-24,21:13:00,minecraft,1581156 kB,68.8
2025-11-24,21:25:00,postman,253474 kB,8.3
2025-11-24,21:36:00,obs,583813 kB,39.9
2025-11-24,21:44:00,zoom,262830 kB,14.7
2025-11-24,21:48:00,obs,558146 kB,26.5
2025-11-24,21:54:00,obs,241167 kB,24.3
2025-11-24,21:59:00,zoom,352321 kB,21.1
2025-11-24,22:11:00,minecraft,866600 kB,40.2
2025-11-24,22:12:00,obs,554516 kB,37.0
2025-11-24,22:17:00,minecraft,1294585 kB,56.9
2025-11-24,22:27:00,zoom,384330 kB,20.8
2025-11-24,22:39:00,obs,552012 kB,28.2
2025-11-24,22:43:00,postman,176403 kB,8.7
2025-11-24,22:51:00,obs,439731 kB,20.6
2025-11-24,22:55:00,obs,308562 kB,28.2
2025-11-24,23:04:00,minecraft,987116 kB,29.9
2025-11-24,23:12:00,obs,417433 kB,26.7
2025-11-24,23:14:00,obs,277975 kB,22.5
2025-11-24,23:20:00,postman,178804 kB,8.5
2025-11-24,23:23:00,zoom,497895 kB,19.9
2025-11-24,23:33:00,zoom,204293 kB,8.7
2025-11-24,23:46:00,minecraft,1103996 kB,22.7
2025-11-24,23:55:00,minecraft,1450457 kB,59.8
2025-11-24,23:57:00,minecraft,1424457 kB,65.0
